"t1","t2","t3"
52.0898824508677,42.9345276569488,38.3027668624397
38.6591691508067,38.198194276041,42.2451104299869
48.0401145852979,48.1671283300295,40.4593845157688
50.2189355323304,31.7953230615426,22.2681116448356
26.2587784157297,21.2610484277622,10.7751639906391
63.9914433800391,62.5809879943601,60.520007211623
48.155350204418,50.0908081056843,52.9283400756627
56.2648669059918,53.1304585135469,58.1938796671618
49.3152274663197,57.6178895154501,58.4556139156121
76.9126569997887,80.5626814755705,83.0285695649831
54.8336662928175,66.2369960375894,76.1458470189026
61.8328115216425,68.3760292695907,68.3279250008904
55.3382783482099,51.5120981421225,43.3445520195223
37.7944912077346,41.5612295296039,38.9425179408691
40.0094930103834,40.6207432639687,42.9903896435771
51.9397030981006,47.1431259175947,47.0861228132994
44.4689108263045,47.4056828345465,47.8193296211517
54.0725252697979,47.833125319467,40.4372130033835
48.029500727768,49.5397800835185,53.6818281044314
51.1845280598362,50.4142441215537,44.7186095431711
49.791858910075,67.8853616435025,70.3914349760087
79.9249130412779,93.9474601812679,102.771136119354
37.7900344581342,34.1664582880791,22.8242962585879
50.8385582176704,51.4148194737052,48.3447253979241
53.0047756905378,55.0225770119034,59.2127917825498
57.6530885981129,69.6551768097361,90.7878844336182
47.0631431261201,48.498568486598,48.753293699776
58.3779869946688,62.4367946342148,68.6712497798303
50.2260865092993,54.2502914635899,53.387196100711
50.0688585239848,40.6655947823578,31.8514537144778
48.9337809556142,43.5507510017507,40.6586498361869
52.2274147414346,56.6536380052814,59.9690175311562
60.0076705668276,64.1762002618909,68.7730706202538
41.1700921215165,34.3183871144591,34.015854599667
75.4554948646702,84.2735871638534,83.8210042480332
52.2079503196608,51.8524746716992,54.7904559961547
46.467714524487,47.7795319421246,51.2159424680986
51.4955391738338,50.9458910981933,51.548695002098
45.9603086588705,43.8850166615239,36.4256459064918
45.4287847878598,36.2209951807754,24.2475666817682
51.3135314549969,44.6032709352982,36.8694741909033
52.9296221365752,44.0526558306878,52.0831058279518
49.8483867154677,49.5115648254287,40.6354039509367
37.4707086395902,37.9983690796932,29.1457199307185
55.1489044555439,57.5865811164123,63.9315480759886
38.5897558111052,35.5307676435428,18.2170931066071
40.3442003768036,43.2486506232349,48.7784009447832
