"t1","t2","t3"
49.7247413924274,78.3874918935082,53.5873726298649
74.5343180617619,69.9822294582639,83.1037883302828
36.8274789772649,25.983932097959,22.5202302041552
58.4330891590024,76.256424488651,91.6210496947703
52.4156902823973,61.3712770363576,71.3944571722055
62.6191856819202,70.0542019434613,83.7642986521222
42.7783012333204,43.0885519020596,38.1309455180834
53.214072712196,43.8498865583377,44.6886364558215
46.508011652976,47.8666834859336,51.2289848445433
57.0010309344732,53.7097208526381,56.765526798467
54.2218487331116,50.8441173052562,56.1960691397535
68.9456594108378,66.8184708608914,60.6330687837924
45.5888778632266,36.5360323658685,25.9705590897253
47.6866440542534,48.3274795881591,66.6624432740771
33.2371757972872,26.0982550032091,20.0107268499537
44.4924982793687,40.3670747856154,37.1670768600618
50.9521924486938,48.8050362528873,46.4545571919524
53.4411376217584,59.5079324287319,54.3036916227449
53.2310741429348,60.1958615675655,72.5081192667582
68.7649916519357,65.6164847961666,66.4297765756462
48.5041186339876,74.7124895400467,72.1120358618221
61.2608623887628,68.3269115973499,66.4208036181833
34.1919507641128,21.9233063494251,8.8334532259599
59.0964090550627,68.1182064780035,61.3160917336204
46.9353586609083,40.0230956514836,42.3497971800629
53.4343594311083,50.6040870990813,60.9963479433616
39.4037315388945,36.7259677614969,57.4617455626386
44.1001512653189,29.1700942083578,16.7980606385268
51.3194789521326,44.1572070045318,31.7916026623129
68.1904316909254,74.1957319523464,84.8066918792407
43.230030304774,34.3749530836919,26.6424745495578
51.7187258586869,53.1678514740136,58.7397304532784
67.432472393964,63.7681007237743,61.2712819501575
50.8074861651171,55.5239966021442,69.578826175628
31.2799677229682,25.2579414979438,22.6511387598677
29.9237416201257,36.1542594917305,25.2985474591485
46.5685882675378,38.2987602270361,26.9422953388753
63.8515713229736,63.4436072136995,65.7454966916069
52.2085962141926,57.9316656336321,56.0803704076236
40.5515795497778,36.1001933017672,30.4603162783125
61.9194260464978,80.5968708582004,111.292746166652
46.8026166017355,45.7149334670117,51.4844455812588
48.7106760244387,54.5349725052246,63.6133984214837
61.4021563822332,61.1417461455529,57.6832272866018
46.4677243760662,56.2851536340702,56.3927171401881
46.6737206807984,21.2910098920531,7.6368255724479
38.399544736556,43.8406438333569,39.5067376757704
53.6961907515966,56.0225863721128,58.0486848675199
53.024370854813,56.2232072041507,59.9721156694025
58.0253064944425,49.4797033320423,51.5844851430643
40.7567624736737,48.5785182891716,33.3183538441765
38.2875333776963,32.003727402397,24.6473411810609
58.3920040981424,68.4957487367702,70.4965437134488
68.9394940209842,77.9781486992455,89.3172959931932
47.4194678654246,47.3474646771041,46.3453001651824
48.957808893581,54.8903249778183,70.9411830906155
44.8500782800422,42.61848483969,44.0067357060615
56.5345535161697,62.6797293291073,66.1426251381092
76.0876373956075,67.1242547035007,68.8218584572904
50.3829942500273,60.8898912519686,67.1928747567055
58.8150060177041,60.4089899463295,61.4006359948147
61.8883346799105,71.9181504914125,78.1031993622609
60.7985358424829,71.9162053368875,93.0932719776197
44.7845173356784,38.5855679868354,31.0504637040784
49.0707767319047,56.079782169471,59.2680003671286
49.1552793513613,43.5755494005279,45.9826428696451
53.8432988944801,57.3365644701953,58.8731640697419
60.2613737352435,67.2578332325613,76.2543875704171
47.8039160680864,56.5532530259957,62.0123820149235
47.0838159103764,46.4128113818819,46.5717517587951
30.6076774088917,46.4456680441678,31.768742527145
71.6339065993237,65.2293076006704,61.726330236089
28.1829487552609,16.8427841102661,3.2457778432342
48.7448421316029,54.2069389141979,54.8183235045794
64.4155118205815,56.4197984822506,50.68292347693
71.9218436422245,78.8295496722465,86.5291424687424
35.8490347762215,34.82520998872,23.9383481697352
41.1735256447159,45.7498821838914,56.4933920136895
74.35899283913,70.9084096210773,81.7926524617328
70.1369537746317,75.8238410581841,63.2997237605691
48.9251675946924,47.9994096578,50.7212385029029
45.2840446901932,45.5088596039529,44.9979941525471
56.3506927754232,61.9119353890478,67.009145984427
52.4792430777819,54.3350991776492,56.0045031615795
36.6142009873896,28.6454624344119,23.5508114248261
49.5402421545776,57.3018613674573,59.7630669414263
46.0243557193664,52.4572063772706,65.0426247581206
41.7640796958972,34.5593011559987,26.8482443219399
49.9887106172042,45.4020638037851,38.9788911580696
53.911072266496,36.925468733988,38.8494535255416
40.2313231395068,49.9163400988238,27.1904599791122
60.4272771342367,67.1253977777484,67.3834597906572
42.813050583258,43.9611643406423,33.8508102402114
45.0315616888224,21.6338211449863,18.7584673011497
48.5461694847237,53.2873021791549,62.1780984504213
47.5957518078109,51.3324821101903,52.7807354258638
57.9629102270904,61.8584426648502,66.9144719425038
53.9116607086709,70.6192850583035,56.9448503760202
56.9942474846141,54.245456312968,56.3744174755745
44.5404937586407,48.1343605459165,44.3733271782427
55.8473831480975,52.0115732235134,53.7698676893682
56.6786422341623,60.0367118057061,65.3670107114081
38.9961195609049,43.5973934428759,44.984322940899
62.2417692165545,77.52054444367,85.5148354533828
35.0062773532007,34.293744681776,37.1513647332204
39.4270770601432,38.7421863741508,39.5531845032026
45.9648264313629,38.1835592041873,30.3405650026635
51.0645116729307,40.9113359833864,36.4701159575912
70.4623266033104,39.3171772058053,37.8760581419691
55.8503678310068,64.3618971141572,65.7483741339967
46.3783359929307,30.4239566100745,32.8292301261559
55.1488790060553,63.5151699589768,73.1349477073592
54.9924830104606,72.1300616518799,93.5283338293702
33.2793486630455,26.5718082871144,18.4551007400538
52.0982757768805,60.7256517332872,70.5939513724581
56.6913876851983,55.9979791426196,58.6651509835047
58.9033614784233,61.1109315851965,65.1069686351949
44.2348543126892,45.8901569788778,58.1835080173521
53.7590548776249,60.9373248367915,72.7513427418874
59.2081818636087,59.1898074190938,60.6304451927841
60.8753184319597,56.9961627334555,57.3044174397882
37.698896351748,34.1829923222573,31.0062986625201
56.9822097722468,58.9246016387494,63.249303034917
46.2221003397186,35.0307945317969,28.0413477764054
50.9217042499392,56.2056373514721,61.070020001549
48.4118814425516,35.833645512614,31.7887051382559
35.9230662878916,30.4813710866676,20.1230092283788
33.0661701896808,27.5040604610524,19.0042866964819
47.8326357659565,36.0465268656506,25.6799141832395
56.3606227584952,66.8069266063593,68.5417188418083
57.3969492883816,58.4501865201229,61.9454517006622
87.5629778222804,77.7336523256985,76.1355839673989
59.5275705102743,55.3527452233389,48.0643643732167
51.8750943673122,38.720405721227,27.7547115190103
44.9710716008908,48.2381521505829,45.875390905182
40.0215940570638,45.8426297301515,50.8714832399629
50.8193202731265,51.2362322563435,42.4353503607018
64.4660216281692,82.9293016552625,98.6055992224585
57.0869754566256,46.2609307659604,38.3479320935942
34.4353703911513,28.2912262371778,24.0720203335522
32.147403994168,25.1593043252409,15.094530674479
44.7083966017986,38.6021614178845,33.5645450037255
68.0632127115804,74.7917357198861,89.0490604087852
36.366902752566,41.0685873742148,33.6430658074595
26.5951277075427,33.581861877023,32.0950163912531
63.3648540686283,59.154159938394,60.8600920558213
49.4422448837828,52.5411567875374,57.5789541406697
42.6439146485044,32.9942438856913,33.941693607609
54.2280096221199,46.5669307625512,51.6566333041719
45.2932439915915,33.3365537596689,27.741296338564
48.1809161011591,42.5209727167432,36.7729392044594
35.9056977310197,19.5320609630532,10.114882225118
71.2942041206418,72.7465964201207,78.7306220661565
45.0745743068456,50.5199308694904,54.7190620562907
49.7009594976467,51.0549695734341,50.5911097036781
37.0942885179451,31.3852238974237,37.2770308362016
59.7487333841259,55.6536515541043,43.6366885455451
61.515585952789,47.7544331588872,44.66663263152
55.6893437590772,54.9533352882661,55.6130699584041
49.6006089684116,48.9596686476974,49.0686014246866
47.5829802006035,39.6164124936547,35.7207955725217
42.1779858173204,44.3590693237358,44.769468261843
47.6221179383124,43.2700591709856,40.3412757651355
45.3651287251742,36.9918652559619,27.9579017148973
58.25422965355,60.3373198587438,62.5442397827393
48.9550258446322,58.2744816503102,41.1995916784606
56.1786146202793,54.1531965177078,53.702824729371
44.1649996777669,44.4929516258429,42.6680735216715
68.5051042870453,75.1121776659715,83.7911759922852
39.6185772364987,32.9192683516836,26.6275431502374
50.6834092207815,51.2412165821028,49.7259753988029
