"t1","t2","t3"
38.3275084561138,22.3116156613435,10.497179508892
36.1641755777625,30.9175983290102,30.0301819260232
46.5777211882481,51.4709106815028,50.5504660156919
64.6229313051308,75.4503035128656,89.4548853641403
41.429341613766,41.4191621331112,50.6134274548894
44.765937991765,66.1393354315048,48.1093011092398
53.3772635243624,57.5991639635759,53.6932582729506
56.4783952217733,62.3304528877088,61.4162068835191
57.8146342991104,70.0892556298548,73.252240053715
40.9411714700347,32.9257930840938,32.1925542877766
46.1724502415283,38.7708088396837,27.1636406659371
50.9333334155885,57.38296823682,69.7628735611373
44.9919106289095,52.9986829797935,55.1819363912234
43.9911676929185,43.0688173145857,45.5222605776532
52.4328382740864,65.3474288602438,62.7845795856111
74.1944799744153,74.3878905801227,82.7835658641847
39.5830678022725,38.75486273411,36.699220515595
58.6532728179123,69.3934260471388,74.8076946159561
48.251742346519,45.9461203119294,38.3337746028881
34.6759561003452,26.7341300954672,15.0917094214168
41.375310448701,33.28905249658,24.5106254332437
49.1967009113406,50.2328661130218,46.7355808175568
59.9895915114594,71.7551495910509,76.8354333644668
33.8321411763192,47.4513426546626,19.678015276398
44.1952284162443,45.2388886851065,44.252550251624
50.2187300132639,64.78126012739,75.1209834565831
30.6901450501558,24.1531303184126,22.3999423166551
63.431361060717,70.8870644443197,76.4314771058323
47.8751011409139,44.6036609961746,42.0500718734053
24.4194353845023,7.19168450886671,-8.77397988622764
67.213411919168,64.2291426549702,66.3596562286825
49.7174026467103,55.8547083497433,54.5168514007244
37.0245541560732,42.8083215251086,49.9616370485711
53.6493030001207,45.7522829979177,43.5210147694928
44.6148883553835,44.6939799275804,44.5203826855198
48.7505142697583,61.0042154316327,53.1874059320015
59.2756975747318,54.0932534841592,55.218193066947
61.1260805386381,48.8776404960132,44.1681655614247
53.2718220106452,57.7009911612491,64.3529569077894
40.8157038879671,30.7840924543136,19.7134069139864
58.3379278655631,61.7680882308202,68.7403114490382
39.4617095455352,33.4020330797903,34.4832578936501
53.9718182928742,53.379722791923,41.3455535337252
71.5400325896438,64.6741652211662,66.2720924983954
55.5825873187888,62.1959044093689,68.5430917004312
41.8474096690773,41.20848639731,39.836974292243
50.1495757376301,54.4819354194712,52.2850582522695
50.0405103643342,57.6915068192941,56.2694592031884
42.7183692705731,35.9047194777144,28.6722892437947
48.07027273501,44.1578922011252,39.5228442846968
39.1621180323594,37.8380416291873,32.8715784237485
64.6771948366575,62.0162738358206,61.5325313320318
54.2141495072554,51.578926521881,49.4095583157421
69.7283766486474,75.5602968561341,81.6866935895977
54.2821589556603,75.0570606082035,80.7383727530635
40.0053492749815,28.9068974618145,20.2852077191737
64.2041268258427,121.506556198196,76.3997077962732
41.3660656254886,44.9296806914003,30.4552709502853
44.1271419176112,35.9681717174117,24.9237452036834
37.21950222919,38.2798090955692,38.2530835871348
47.004442906139,65.2060880689015,62.4555572742717
