"t1","t2","t3"
52.6826692103764,48.488607449306,48.3044922005541
54.0113487226511,55.997353469249,58.5887037490281
55.9408954276101,63.2423356293282,69.7414370036106
42.4185171422914,30.2034487401379,22.9103745606997
44.4560266679526,38.9961508235383,33.5154759036379
55.1447676620302,61.3197460263267,64.9114188197277
44.0597364322121,37.5730223841742,28.4679672309098
43.1221669422286,30.372655886644,20.8028389857625
49.4835573949519,36.5376676184527,27.5920511512431
50.4580823537436,37.3103776111854,34.7714636869742
44.808004664463,41.6947478159138,34.8747561224235
55.3441850214394,62.5118019938527,72.6892119061281
44.9728287290275,44.8436348322367,47.4321969386753
43.6939301595243,47.8149969995073,51.2758351109768
73.9822899780243,65.7141391097819,78.077913226377
49.3934713913992,45.3745539901278,43.3665877803538
64.6468164585717,64.906646986016,65.6417703280837
41.0683751314849,43.9754097708426,48.6700464828554
51.0701648594475,45.5813945088844,41.4129389037919
60.4607762115899,74.2907053663031,74.1341451809013
39.7542609762795,41.582466900734,40.6776194213258
44.5853705555188,46.8804830720092,53.7458076809367
51.0639373169186,50.6265139410691,51.9272687415838
51.6384463653159,48.2360409812194,47.8883303589472
47.4525094853877,54.2040637718399,57.4368407908628
64.3951659802506,49.3267828787455,46.6830658977186
45.0593469091102,47.3489726198514,37.3785570754193
45.6815811756312,35.5732718672649,28.8712878694611
64.3786367958632,68.0291377123039,73.6516573820426
45.0847404515181,24.125585583656,16.9973420364162
46.7555164040487,54.831513479506,64.8007861662417
50.4088844924089,47.8358739935479,58.2066838865429
47.9767618083166,71.9116306429153,95.4204592274737
56.3748526481089,50.0503395938125,50.5531582917833
50.9422199377714,54.3485977229668,62.5069901328757
40.537601375593,32.1794383500823,31.3133536600413
45.6093043417471,50.19711376085,40.8873746072489
55.1842221162148,64.7864532392654,72.3940840339928
41.1164674321533,48.4244444443665,47.3762751820258
62.8226303584609,72.1834000144551,80.7418424293454
68.9683170158699,70.9058645805268,84.9363345286706
38.8639392044986,38.2327272800251,34.4983656486996
48.6571415822384,74.5903820019284,62.6122240456665
36.3381353184834,34.7591673098504,38.1469298398829
31.1895390010937,25.442282256863,21.9013811199353
42.5814721711506,51.1646090966281,61.4648026330138
36.050356714239,30.8060754603474,21.0881503566705
77.5542580940228,103.50823852134,95.9149176669403
40.3305614050329,36.4578878893059,40.421895536269
50.0658645222781,51.1069998933986,52.253678896061
87.5293639212643,102.948011686536,129.548701968263
55.5754563786546,55.6135414121575,58.2282761237822
54.3297580625336,95.2386999364852,39.6836990385257
58.4170062682566,58.7093959251771,59.217225910398
39.9605454427129,33.5566686901649,28.5936495686678
36.4130467572102,35.2136946989968,30.1804533061921
58.8621648976132,55.3938887257442,58.4607493702119
42.0962047482721,37.1512918579552,34.3194223295726
50.7949536123403,62.8314953857986,49.1818516823019
57.6711517146131,55.727962757165,64.6709936514867
68.1548916249802,82.8000468472207,94.9900922958292
38.5645199539401,34.2240795936618,32.9107188919037
58.5435989006394,63.9544653346164,50.4553762027068
44.9693077299061,45.5642722538403,43.3852305442202
57.0238397303277,66.1959761144027,73.5050763017218
59.2478178733172,59.2616925496577,64.4609645367396
45.8963405456353,51.3603797840641,63.9382387394906
33.5669279314903,27.8282742950857,23.1084542986339
28.1780830995871,9.64757938745913,-5.21376001993464
49.1857010563397,64.3717305620528,89.6854196160938
46.7311480361028,37.0977804035536,35.6687583614918
42.2004256634954,51.8359377174735,55.2766797950657
41.9728126750168,39.1885439560761,14.1841539884278
40.1104741665032,31.902856827566,25.3645993920612
29.7387040590168,29.1482599150887,10.373324386729
44.3215021475022,58.6911193075284,74.3667327896026
62.9813944981218,77.3791947366934,94.1710130152021
57.3067108150523,42.1555165908804,41.2175614732408
36.0510412571097,31.0316486909499,24.0928335827601
38.5968169402021,45.6802698177327,30.8418254069357
63.6301541673786,74.4632652533958,105.89350522858
55.8043692927589,58.8469826374309,54.2703848935067
41.6919079197896,34.2588833271191,19.3720085436733
47.2793258754788,38.1227981957833,30.4706883854951
49.3101770462761,41.5284407174632,32.0424019128888
36.0957699931602,23.9130643741436,17.0579463999805
54.7556099374725,56.4347971113447,53.214658721184
58.6490387844196,63.4055214167443,70.030760433889
84.9429031349016,86.6062139405882,102.105829400631
54.203177307458,57.4049862971811,58.8297423200303
65.2275786663606,59.9870538671725,68.87488398771
50.6788806105363,55.6798025996376,79.1144009080184
59.8004867817918,60.5236311433048,63.3379177074309
56.389768697036,66.5629946428668,73.1091295578732
