"t1","t2","t3"
47.5338598505413,55.5817122904451,39.3751460289094
55.6531156122138,60.0882942668569,61.1412720724169
52.7027452516876,51.2009916357552,38.6972333657651
28.4508252541546,32.9385350635663,13.5514253334138
30.901465703923,17.4307666556831,8.78326964236885
23.294392724683,17.954132808231,13.7474965850232
54.7036612066737,63.4167075349195,76.752732493778
58.0716522930567,52.4875197684788,47.3047501447102
47.8314222144339,46.7027917838611,45.8207717139725
46.2627379833442,46.4290804949259,37.504599322771
48.5909901025149,47.5946545552656,41.760704150611
51.9088237662146,50.9682338667758,51.1560017532897
59.261570555546,56.5717240214599,51.824680969586
54.5007251088849,43.5068882990088,45.5533481882397
46.8911355391017,44.7432791484003,47.3756665777825
45.3972520661972,31.4059072463939,17.7583767556156
49.0851605733995,58.3769391363946,61.4258786864142
37.7077415108378,29.9004135340609,21.1585786843694
38.3886516722109,32.8272280149172,25.6721840213584
37.4270462852376,31.5196070110917,23.457203954412
39.2926323343752,23.4506068959974,9.97992343481098
53.7685487565933,48.8365006027648,49.4347262916346
63.0752326220082,59.9382721361989,67.2558166246359
33.5874568966628,37.0169096003185,36.7930802630486
59.5212243677292,64.4916380282555,79.9786719149438
51.1278869283911,61.1275382716414,62.607167308401
36.5823639600389,34.6813421897067,44.0678384378792
72.7268361329307,82.0486897398961,90.7415719219453
61.0005489643295,51.656273323254,49.7221087799425
59.3589524126796,61.1892846335723,61.6967397496359
50.6426074992391,53.2555890436833,60.3972798909269
44.0213883594121,39.7809673425896,35.1567903652539
57.1827831780365,53.9469748411837,47.8538429103879
38.9983504123237,24.7215481164547,17.6926654864775
49.6584623300592,60.8756033533458,63.3502009106107
47.8438453457282,46.161091198312,51.7936939433254
36.58131922402,36.5066162601953,33.4068488537553
75.2501413723031,60.0782462910064,58.6414470175095
69.7386856276435,81.4061076719755,90.5177799611062
64.3166223589091,65.9761002849662,67.9358968529409
44.3804297186215,56.6915850346887,50.95015094168
35.8432912264758,26.2749633626689,31.0816123815424
57.6229766884974,72.6672874261041,58.7994708560304
48.9894236752122,49.5661048384905,53.7401790134782
36.025046385996,33.6105616370544,31.1979952685867
54.7207887371279,44.8471861370245,42.12350945606
34.2482003483773,32.1276776793604,27.1213369687704
42.5748585215022,40.3391740619532,38.691321719973
56.8766140599778,57.1380196518272,71.7701823426968
58.6521572819294,63.4689643906487,73.6406942728744
55.7023264090984,53.3309232974759,50.9432465525238
35.9978387234194,30.9658397648497,23.9491794339828
43.3258432132587,42.1022970438841,40.4402272293037
57.0980685272571,45.9180390447692,38.544392229624
59.5431673799791,56.571129125272,57.3962658971054
55.3916387226748,47.778820548298,42.8060688869707
59.2555890955505,57.4732698030006,56.1755129230512
65.4278500670933,68.185749146964,75.5650129599563
53.0136197941203,35.3788525213129,27.179801057751
50.9233552257643,45.6425721517863,33.0267649200334
36.3487282927388,36.1479958792239,36.6627342254086
44.4995867977093,36.0606287249626,27.2130041970555
48.258188708872,55.2921826942499,48.7128935945421
51.8053855189382,53.0345585312915,48.84612069984
45.2309209504872,37.0607085182451,36.5256108289923
36.8308656927537,32.3073575553009,31.4898980307547
30.2485978823189,26.7518165727309,27.0577209589276
40.6207900000504,33.1221339587571,29.7388839963749
51.3073118286259,43.6672764122872,40.6809658733505
47.7491099986581,48.9685939838021,42.1874647292937
51.3222904061526,39.2464746186489,43.7912588674744
36.8830606731215,39.4249407846647,54.449644433882
34.7236869251743,26.1519918090043,22.354795503114
84.982290633899,69.1678348255203,80.9553694874602
53.7624649291826,44.7936990006211,32.3278105030077
44.1814195347942,57.4043138060792,45.0629067905746
60.1033907162965,58.9461610850776,62.9047019405613
48.6311654096749,38.5773038190325,42.5243516585017
51.4742717993876,54.3960105606112,52.8168818584975
31.6777627284092,21.4713834630656,23.9959815780328
45.9331200145569,58.1939524083655,67.5539836368376
57.7139811203377,67.1267186614284,77.599669066735
50.3854024450277,48.8261474653586,53.4310896661596
36.1523298611134,39.1650788826865,42.6239035248915
45.2249000661417,47.7725199347429,31.2704299472908
43.9920044970867,40.1894606843088,40.6896954179092
48.964047081814,68.5954983112845,92.3458482990567
38.31610739936,35.336441410928,37.3961772812791
61.1166659390229,74.2119484898961,79.1085281918856
55.1934408379793,61.1168067729994,66.300583505104
61.6910149726108,65.0108222716164,64.4198868640314
50.6093208098774,46.7626028034202,46.6260909870672
74.6854151100896,93.9513608421591,115.853501162527
38.9278718813628,51.4704904676969,55.1578933055494
46.286384284638,50.4499888005467,50.2499514495029
32.5562184173373,29.4353124498234,11.7085392540869
51.1155314446042,48.4689826593024,49.7480422705253
48.5077285090286,52.9979144390511,55.3486988256434
42.8873450907004,38.1675362144056,40.2670324952875
52.5050983014794,60.7607155761482,51.5596957329221
27.9407042522219,19.7178078140685,9.62027761680826
47.6635713772477,49.0369679807715,52.4570020843859
59.6516767457792,56.3571251324894,54.7354335093681
61.5921321269372,54.9169366251147,55.5281730267186
59.0623438085836,44.9423711808948,29.3487374330433
44.9866085287023,44.1168459151958,46.8425323214269
65.9535027199596,54.1749992729272,48.2284617226899
52.8590157388176,53.4030358946844,55.9184374241825
46.3896413197108,37.8260969818675,34.5024236063953
35.1774380383484,29.6420891028976,23.8029475829828
56.5090203695076,51.2228533302991,49.5470522204553
67.7279767655891,89.4502424523279,94.5129957891889
53.7215287959052,48.796789076511,35.8223894968232
68.1674068200927,67.5998447777482,64.7196545961112
69.0696725093062,53.8545978344787,52.6268613647556
48.5325953736403,43.8972801600215,38.755617509907
39.1286684182346,42.2774417771804,35.8397076178384
27.1764509491693,19.2833397438001,9.58696372478115
49.1079755791969,32.7461366015203,22.4434846061422
57.5428314889398,68.6406642226897,64.0570562117439
36.9455695480797,41.1707154836898,40.8803105741151
49.4102545406927,56.7766899935316,57.0887812351235
74.407283271848,82.2424772778614,96.0464948372344
48.5790741892219,41.0726609400918,41.8411444845137
52.2318960808895,54.7600672925817,60.4299044350216
41.9369285613189,31.7134781578128,23.2581143082858
38.7700990892093,31.5888616036529,31.3570778321207
47.7544701862699,44.739252070347,40.6627094461088
66.0099709736014,71.3223079622537,80.2777412047635
45.6287864665329,37.1384251610472,24.9384560204853
56.5412287591316,50.4141361423021,54.7852215364309
40.2297452463301,25.1533962019999,13.7796358709635
63.5525467487422,68.6674120814689,70.973708697067
46.3255766181077,64.7735196477064,73.7948761133427
35.586546411498,42.0664471832463,50.2206040956375
74.8968707085384,64.995153634266,73.3916781476487
69.0785260966212,69.0000262692045,73.1275366538213
38.0654139383073,52.4849096484915,33.5820533434912
59.7122403760226,54.1979762239707,58.6843274436779
37.7908717317341,38.8761293297475,32.6993087776152
46.3226649475207,42.8969207339635,42.037771841101
53.1033528323174,54.0172797321173,52.3567799640612
46.7941843745485,39.275360092819,42.8669349495886
47.3998211383297,35.7352910141603,24.1633215005297
35.8997233910983,23.580707358545,10.1644973771025
